campaignid,reportdate,campaignname,campaignstatus,campaignbudget,campaignbudgettype,biddingstrategy,impressions,clicks,cost,attributedconversions14d,attributedsales14d,attributedsales14dsamesku,attributedunitsordered14d,week_start,year_month
403425834505127,2025-09-18,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,650,2,10.73,0,0.0,0.0,0,2025-09-15,2025-09
403425834505127,2025-09-19,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,466,1,1.98,0,0.0,0.0,0,2025-09-15,2025-09
403425834505127,2025-09-20,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,746,3,14.89,1,29.88,29.88,1,2025-09-15,2025-09
403425834505127,2025-09-21,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,816,2,7.78,1,21.61,21.61,1,2025-09-15,2025-09
403425834505127,2025-09-22,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,881,3,12.95,0,0.0,0.0,0,2025-09-22,2025-09
403425834505127,2025-09-23,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,480,0,0.0,0,0.0,0.0,0,2025-09-22,2025-09
403425834505127,2025-09-24,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,0,0,0.0,0,0.0,0.0,0,2025-09-22,2025-09
403425834505127,2025-09-28,CG_Organic_Keyword - Perpetua - SP - Default Manual - 8m6bxb37,f,50.0,DAILY_BUDGET,legacy,0,0,0.0,0,0.0,0.0,0,2025-09-22,2025-09
414009989016704,2025-04-11,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,3724,1,5.71,0,0.0,0.0,0,2025-04-07,2025-04
414009989016704,2025-04-12,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,16836,16,105.26,1,36.43,36.43,1,2025-04-07,2025-04
414009989016704,2025-04-13,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,27144,18,100.14,0,0.0,0.0,0,2025-04-07,2025-04
414009989016704,2025-04-14,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,15018,18,100.45,1,109.92,109.92,4,2025-04-14,2025-04
414009989016704,2025-04-15,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,8891,5,18.44,0,0.0,0.0,0,2025-04-14,2025-04
414009989016704,2025-04-16,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,19533,17,81.49,1,29.88,29.88,1,2025-04-14,2025-04
414009989016704,2025-04-17,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,20115,17,83.35,1,35.93,35.93,1,2025-04-14,2025-04
414009989016704,2025-04-18,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,6880,8,51.57,1,29.88,29.88,1,2025-04-14,2025-04
414009989016704,2025-04-19,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,3020,3,19.42,0,0.0,0.0,0,2025-04-14,2025-04
414009989016704,2025-04-20,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,50.0,DAILY_BUDGET,legacy,1969,1,4.67,0,0.0,0.0,0,2025-04-14,2025-04
414009989016704,2025-04-21,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,2168,4,7.41,1,34.84,34.84,1,2025-04-21,2025-04
414009989016704,2025-04-22,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,1574,1,1.28,2,68.99,68.99,2,2025-04-21,2025-04
414009989016704,2025-04-23,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,577,0,0.0,0,0.0,0.0,0,2025-04-21,2025-04
414009989016704,2025-04-24,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,2702,3,8.55,0,0.0,0.0,0,2025-04-21,2025-04
414009989016704,2025-04-25,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,4003,1,4.53,0,0.0,0.0,0,2025-04-21,2025-04
414009989016704,2025-04-26,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,7726,2,5.7,0,0.0,0.0,0,2025-04-21,2025-04
414009989016704,2025-04-27,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,8815,2,5.62,1,59.76,59.76,2,2025-04-21,2025-04
414009989016704,2025-04-28,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,4240,1,4.83,0,0.0,0.0,0,2025-04-28,2025-04
414009989016704,2025-04-29,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,3020,1,2.63,0,0.0,0.0,0,2025-04-28,2025-04
414009989016704,2025-04-30,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,2393,2,5.93,0,0.0,0.0,0,2025-04-28,2025-04
414009989016704,2025-05-01,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,3041,2,7.18,0,0.0,0.0,0,2025-04-28,2025-05
414009989016704,2025-05-02,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,5949,3,11.08,1,31.66,31.66,1,2025-04-28,2025-05
414009989016704,2025-05-03,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,4153,5,21.67,0,0.0,0.0,0,2025-04-28,2025-05
414009989016704,2025-05-04,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,1805,1,5.26,0,0.0,0.0,0,2025-04-28,2025-05
414009989016704,2025-05-05,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,1945,3,7.03,0,0.0,0.0,0,2025-05-05,2025-05
414009989016704,2025-05-06,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,4686,1,2.16,0,0.0,0.0,0,2025-05-05,2025-05
414009989016704,2025-05-07,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,3102,2,4.08,0,0.0,0.0,0,2025-05-05,2025-05
414009989016704,2025-05-08,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,502,1,1.85,0,0.0,0.0,0,2025-05-05,2025-05
414009989016704,2025-05-09,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,2285,2,2.86,0,0.0,0.0,0,2025-05-05,2025-05
414009989016704,2025-05-10,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,3173,2,4.7,0,0.0,0.0,0,2025-05-05,2025-05
414009989016704,2025-05-11,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,1209,1,1.53,1,24.99,24.99,1,2025-05-05,2025-05
414009989016704,2025-05-12,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,1730,2,8.04,0,0.0,0.0,0,2025-05-12,2025-05
414009989016704,2025-05-13,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,2039,0,0.0,0,0.0,0.0,0,2025-05-12,2025-05
414009989016704,2025-05-14,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,73,0,0.0,0,0.0,0.0,0,2025-05-12,2025-05
414009989016704,2025-05-15,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,0,0,0.0,0,0.0,0.0,0,2025-05-12,2025-05
414009989016704,2025-05-16,CG_Hint_Keyword - Perpetua - SP - Default Manual - ban8zcfm,f,25.0,DAILY_BUDGET,legacy,0,0,0.0,0,0.0,0.0,0,2025-05-12,2025-05
416276164254799,2025-06-05,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,9199,25,102.99,0,0.0,0.0,0,2025-06-02,2025-06
416276164254799,2025-06-06,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,7720,21,92.39,6,144.99,144.99,9,2025-06-02,2025-06
416276164254799,2025-06-07,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,9314,20,92.53,3,50.04,50.04,3,2025-06-02,2025-06
416276164254799,2025-06-08,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,15445,32,89.77,3,45.0,45.0,3,2025-06-02,2025-06
416276164254799,2025-06-09,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,16293,34,86.29,4,65.04,65.04,4,2025-06-09,2025-06
416276164254799,2025-06-10,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,11773,30,83.69,8,181.78,181.78,8,2025-06-09,2025-06
416276164254799,2025-06-11,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,10534,16,51.77,0,0.0,0.0,0,2025-06-09,2025-06
416276164254799,2025-06-12,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,9080,16,52.7,0,0.0,0.0,0,2025-06-09,2025-06
416276164254799,2025-06-13,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,9022,23,81.79,6,109.92,109.92,6,2025-06-09,2025-06
416276164254799,2025-06-14,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,8626,16,43.97,2,39.99,39.99,2,2025-06-09,2025-06
416276164254799,2025-06-15,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,3881,10,34.25,0,0.0,0.0,0,2025-06-09,2025-06
416276164254799,2025-06-16,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,4917,12,34.77,1,29.88,29.88,1,2025-06-16,2025-06
416276164254799,2025-06-17,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,4821,6,11.03,0,0.0,0.0,0,2025-06-16,2025-06
416276164254799,2025-06-18,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,5039,16,40.08,0,0.0,0.0,0,2025-06-16,2025-06
416276164254799,2025-06-19,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,3397,11,31.5,0,0.0,0.0,0,2025-06-16,2025-06
416276164254799,2025-06-20,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,2039,9,30.21,1,20.04,20.04,1,2025-06-16,2025-06
416276164254799,2025-06-21,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,150.0,DAILY_BUDGET,legacy,2011,8,24.93,0,0.0,0.0,0,2025-06-16,2025-06
416276164254799,2025-06-22,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,150.0,DAILY_BUDGET,legacy,2459,2,6.47,1,29.88,29.88,1,2025-06-16,2025-06
416276164254799,2025-06-23,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,525.0,DAILY_BUDGET,legacy,1996,7,19.78,1,29.88,29.88,1,2025-06-23,2025-06
416276164254799,2025-06-24,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,50.0,DAILY_BUDGET,legacy,662,0,0.0,0,0.0,0.0,0,2025-06-23,2025-06
416276164254799,2025-06-25,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,50.0,DAILY_BUDGET,legacy,261,1,2.83,0,0.0,0.0,0,2025-06-23,2025-06
416276164254799,2025-06-26,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,50.0,DAILY_BUDGET,legacy,290,0,0.0,0,0.0,0.0,0,2025-06-23,2025-06
416276164254799,2025-06-27,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,200.0,DAILY_BUDGET,legacy,774,1,3.05,0,0.0,0.0,0,2025-06-23,2025-06
416276164254799,2025-06-28,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,1021,0,0.0,0,0.0,0.0,0,2025-06-23,2025-06
416276164254799,2025-06-29,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,100.0,DAILY_BUDGET,legacy,2190,7,24.2,0,0.0,0.0,0,2025-06-23,2025-06
416276164254799,2025-06-30,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1760,4,15.38,0,0.0,0.0,0,2025-06-30,2025-06
416276164254799,2025-07-01,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,636,1,3.6,0,0.0,0.0,0,2025-06-30,2025-07
416276164254799,2025-07-02,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,600,2,7.73,2,39.07,39.07,2,2025-06-30,2025-07
416276164254799,2025-07-03,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,706,3,8.67,0,0.0,0.0,0,2025-06-30,2025-07
416276164254799,2025-07-04,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,372,0,0.0,0,0.0,0.0,0,2025-06-30,2025-07
416276164254799,2025-07-05,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,379,0,0.0,0,0.0,0.0,0,2025-06-30,2025-07
416276164254799,2025-07-06,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,297,3,9.16,1,20.04,20.04,1,2025-06-30,2025-07
416276164254799,2025-07-07,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,758,0,0.0,0,0.0,0.0,0,2025-07-07,2025-07
416276164254799,2025-07-08,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1607,8,22.58,5,92.29,92.29,5,2025-07-07,2025-07
416276164254799,2025-07-09,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,515,3,5.24,1,23.89,23.89,1,2025-07-07,2025-07
416276164254799,2025-07-10,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,507,0,0.0,0,0.0,0.0,0,2025-07-07,2025-07
416276164254799,2025-07-11,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1258,3,7.61,3,95.56,95.56,4,2025-07-07,2025-07
416276164254799,2025-07-12,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2854,5,17.82,4,103.01,103.01,4,2025-07-07,2025-07
416276164254799,2025-07-13,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3304,5,20.05,1,26.39,26.39,1,2025-07-07,2025-07
416276164254799,2025-07-14,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3852,6,25.16,1,40.08,40.08,2,2025-07-14,2025-07
416276164254799,2025-07-15,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2348,6,26.2,1,32.99,32.99,1,2025-07-14,2025-07
416276164254799,2025-07-16,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3116,6,26.54,1,20.04,20.04,1,2025-07-14,2025-07
416276164254799,2025-07-17,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2225,6,23.92,0,0.0,0.0,0,2025-07-14,2025-07
416276164254799,2025-07-18,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2403,6,27.55,0,0.0,0.0,0,2025-07-14,2025-07
416276164254799,2025-07-19,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2562,1,4.02,0,0.0,0.0,0,2025-07-14,2025-07
416276164254799,2025-07-20,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,4218,6,25.29,0,0.0,0.0,0,2025-07-14,2025-07
416276164254799,2025-07-21,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2390,3,9.84,0,0.0,0.0,0,2025-07-21,2025-07
416276164254799,2025-07-22,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1406,5,16.79,0,0.0,0.0,0,2025-07-21,2025-07
416276164254799,2025-07-23,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1880,0,0.0,0,0.0,0.0,0,2025-07-21,2025-07
416276164254799,2025-07-24,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2363,2,4.82,1,24.99,24.99,1,2025-07-21,2025-07
416276164254799,2025-07-25,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,923,1,2.02,0,0.0,0.0,0,2025-07-21,2025-07
416276164254799,2025-07-26,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,557,3,7.51,1,24.99,24.99,1,2025-07-21,2025-07
416276164254799,2025-07-27,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,648,1,3.83,1,32.65,32.65,1,2025-07-21,2025-07
416276164254799,2025-07-28,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1102,0,0.0,0,0.0,0.0,0,2025-07-28,2025-07
416276164254799,2025-07-29,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1191,2,7.24,0,0.0,0.0,0,2025-07-28,2025-07
416276164254799,2025-07-30,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3967,4,13.15,1,24.99,24.99,1,2025-07-28,2025-07
416276164254799,2025-07-31,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3939,4,13.61,1,32.65,32.65,1,2025-07-28,2025-07
416276164254799,2025-08-01,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,4960,7,25.51,0,0.0,0.0,0,2025-07-28,2025-08
416276164254799,2025-08-02,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,4972,2,7.36,0,0.0,0.0,0,2025-07-28,2025-08
416276164254799,2025-08-03,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,6852,5,17.71,1,29.88,29.88,1,2025-07-28,2025-08
416276164254799,2025-08-04,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,6004,4,14.86,0,0.0,0.0,0,2025-08-04,2025-08
416276164254799,2025-08-05,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3330,2,7.12,1,32.65,32.65,1,2025-08-04,2025-08
416276164254799,2025-08-06,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1225,3,9.43,1,32.65,32.65,1,2025-08-04,2025-08
416276164254799,2025-08-07,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2950,0,0.0,0,0.0,0.0,0,2025-08-04,2025-08
416276164254799,2025-08-08,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1138,1,2.42,0,0.0,0.0,0,2025-08-04,2025-08
416276164254799,2025-08-09,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,716,2,6.35,0,0.0,0.0,0,2025-08-04,2025-08
416276164254799,2025-08-10,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1351,5,16.03,1,30.64,30.64,1,2025-08-04,2025-08
416276164254799,2025-08-11,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1362,3,9.82,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-12,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1633,0,0.0,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-13,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,2432,1,3.67,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-14,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,3045,3,10.09,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-15,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1141,0,0.0,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-16,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,525,0,0.0,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-17,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,295,0,0.0,0,0.0,0.0,0,2025-08-11,2025-08
416276164254799,2025-08-18,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,827,2,6.91,2,54.87,54.87,2,2025-08-18,2025-08
416276164254799,2025-08-19,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,350,1,3.62,0,0.0,0.0,0,2025-08-18,2025-08
416276164254799,2025-08-20,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,485,2,5.2,0,0.0,0.0,0,2025-08-18,2025-08
416276164254799,2025-08-21,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,321,0,0.0,0,0.0,0.0,0,2025-08-18,2025-08
416276164254799,2025-08-22,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,276,1,3.63,0,0.0,0.0,0,2025-08-18,2025-08
416276164254799,2025-08-23,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,827,2,6.28,0,0.0,0.0,0,2025-08-18,2025-08
416276164254799,2025-08-24,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1389,1,3.63,0,0.0,0.0,0,2025-08-18,2025-08
416276164254799,2025-08-25,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,577,1,3.65,0,0.0,0.0,0,2025-08-25,2025-08
416276164254799,2025-08-26,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,858,1,3.43,0,0.0,0.0,0,2025-08-25,2025-08
416276164254799,2025-08-27,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,935,1,3.68,0,0.0,0.0,0,2025-08-25,2025-08
416276164254799,2025-08-28,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,479,2,5.92,0,0.0,0.0,0,2025-08-25,2025-08
416276164254799,2025-08-29,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,805,2,6.72,0,0.0,0.0,0,2025-08-25,2025-08
416276164254799,2025-08-30,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,786,0,0.0,0,0.0,0.0,0,2025-08-25,2025-08
416276164254799,2025-08-31,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,1258,2,6.25,1,27.48,27.48,1,2025-08-25,2025-08
416276164254799,2025-09-01,CG_CA_Zero_Keyword - Perpetua - SP - Default Manual - v99xd1hm,f,25.0,DAILY_BUDGET,legacy,441,0,0.0,0,0.0,0.0,0,2025-09-01,2025-09
